source,modality,file_path,description
toflit18,width_in_line,profiles/toflit18_width_in_line.csv,Width in line for textiles -- Largeure en lignes des tissus
toflit18,value_part_of_bundle,profiles/toflit18_value_part_of_bundle.csv,This variables identifies trade flows where multiple quantities are associated to a single total value. This number indicates the order of the flow in the bundle. Value is indicated for the bundle but repeated in all flows. Beware of double accounts use only one value by bundle. -- Cette variable identifie les flux pour lesquels plusieurs quantitiés correspondent à une seule valeur. Ce nombre indique l'index dans l'ordre dans le groupe. La valeur concerne le groupe en entier et est répétée dans chaque flux. Attention aux doubles comptes.
toflit18,filepath,profiles/toflit18_filepath.csv,Localisation of the retranscription file in the git depository -- Emplacement du fichier retranscrit dans le repértoire git
toflit18,source,profiles/toflit18_source.csv,Source identification
toflit18,sheet,profiles/toflit18_sheet.csv,Page or picture number in the digitized source - Numéro de la page ou de la photo dans la source numérisée
toflit18,value_total,profiles/toflit18_value_total.csv,Total value of some succeding flows given by the source -- Total d'une suite de flux donné dans la source
toflit18,value_sub_total_1,profiles/toflit18_value_sub_total_1.csv,Partial total given in the source (level 1) -- Total partiel donné dans la source (niveau 1)
toflit18,value_sub_total_2,profiles/toflit18_value_sub_total_2.csv,Partial total given in the source (level 2) -- Total partiel donné dans la source (niveau 2)
toflit18,value_sub_total_3,profiles/toflit18_value_sub_total_3.csv,Partial total given in the source (level 3) -- Total partiel donné dans la source (niveau 3)
toflit18,data_collector,profiles/toflit18_data_collector.csv,Data collector name -- Nom du retranscripteur
toflit18,unverified,profiles/toflit18_unverified.csv,The retranscription has not been checked -- Le retranscription n'a pas été vérifée
toflit18,remarks,profiles/toflit18_remarks.csv,Various remarks -- Remarques diverses
toflit18,value_minus_un_source,profiles/toflit18_value_minus_un_source.csv,
toflit18,absurd_observation,profiles/toflit18_absurd_observation.csv,Signals absurd observations present in sources (absurd) and guess to replace them (guess) -- Signale des observations absurdes présentes dans les sources (absurd) et des propositions de remplacement (guess)
toflit18,duty_quantity,profiles/toflit18_duty_quantity.csv,"Product quantity (in quantity unit used for duty, mentionned in duty_quantity_unit) -- Quantité de marchandises (en unité de quantité utilisée pour les droits, mentionnée dans duty_quantity_unit)"
toflit18,duty_quantity_unit,profiles/toflit18_duty_quantity_unit.csv,Product quantity unit used for duty -- Unité de mesure de la quantité de marchandise utilisée pour le calcul des droits
toflit18,duty_by_unit,profiles/toflit18_duty_by_unit.csv,Duty per unit -- Droits de douane par unité
toflit18,duty_total,profiles/toflit18_duty_total.csv,Total duties -- Droits de douane totaux
toflit18,duty_part_of_bundle,profiles/toflit18_duty_part_of_bundle.csv,This variables identifies trade flows where a single duty payment is associated to duty payments on multiple trade flows -- Cette variable identifie les flux pour lesquels un total de droits de douane correspond à la somme des droits de douanes sur plusieurs flux
toflit18,duty_remarks,profiles/toflit18_duty_remarks.csv,Various remarks on duties -- Remarques diverses sur les droits
toflit18,customs_region_grouping,profiles/toflit18_customs_region_grouping.csv,
toflit18,origin,profiles/toflit18_origin.csv,
toflit18,partner_simplification,profiles/toflit18_partner_simplification.csv,
toflit18,partner_grouping,profiles/toflit18_partner_grouping.csv,
toflit18,partner_obrien,profiles/toflit18_partner_obrien.csv,
toflit18,partner_sourcename,profiles/toflit18_partner_sourcename.csv,
toflit18,partner_wars,profiles/toflit18_partner_wars.csv,
toflit18,partner_africa,profiles/toflit18_partner_africa.csv,
toflit18,nb_occurence_BdCFR,profiles/toflit18_nb_occurence_BdCFR.csv,
toflit18,product_simplification,profiles/toflit18_product_simplification.csv,
toflit18,product_sitc,profiles/toflit18_product_sitc.csv,
toflit18,imprimatur,profiles/toflit18_imprimatur.csv,
toflit18,product_edentreaty,profiles/toflit18_product_edentreaty.csv,
toflit18,surement_pas_canada,profiles/toflit18_surement_pas_canada.csv,
toflit18,product_canada,profiles/toflit18_product_canada.csv,
toflit18,details_provenance,profiles/toflit18_details_provenance.csv,
toflit18,peche,profiles/toflit18_peche.csv,
toflit18,product_medicinales,profiles/toflit18_product_medicinales.csv,
toflit18,nbr_obs,profiles/toflit18_nbr_obs.csv,
toflit18,product_hamburg,profiles/toflit18_product_hamburg.csv,
toflit18,product_grains,profiles/toflit18_product_grains.csv,
toflit18,product_coton,profiles/toflit18_product_coton.csv,
toflit18,product_ulrich,profiles/toflit18_product_ulrich.csv,
toflit18,product_coffee,profiles/toflit18_product_coffee.csv,
toflit18,product_porcelaine,profiles/toflit18_product_porcelaine.csv,
toflit18,product_v_glass_beads,profiles/toflit18_product_v_glass_beads.csv,
toflit18,product_revolutionempire,profiles/toflit18_product_revolutionempire.csv,
toflit18,product_beaver,profiles/toflit18_product_beaver.csv,
toflit18,product_type_textile,profiles/toflit18_product_type_textile.csv,
toflit18,product_luxe_dans_type,profiles/toflit18_product_luxe_dans_type.csv,
toflit18,product_luxe_dans_SITC,profiles/toflit18_product_luxe_dans_SITC.csv,
toflit18,product_sitc_FR,profiles/toflit18_product_sitc_FR.csv,
toflit18,product_sitc_EN,profiles/toflit18_product_sitc_EN.csv,
toflit18,product_sitc_simplEN,profiles/toflit18_product_sitc_simplEN.csv,
toflit18,obsolete,profiles/toflit18_obsolete.csv,
toflit18,product_RE_aggregate,profiles/toflit18_product_RE_aggregate.csv,
toflit18,product_threesectors,profiles/toflit18_product_threesectors.csv,
toflit18,product_threesectorsM,profiles/toflit18_product_threesectorsM.csv,
toflit18,quantity_unit_simplification,profiles/toflit18_quantity_unit_simplification.csv,
toflit18,conv_orthographic_to_simplificat,profiles/toflit18_conv_orthographic_to_simplificat.csv,
toflit18,quantity_unit_metric,profiles/toflit18_quantity_unit_metric.csv,
toflit18,conv_simplification_to_metric,profiles/toflit18_conv_simplification_to_metric.csv,
toflit18,needs_more_details,profiles/toflit18_needs_more_details.csv,
toflit18,quantities_metric,profiles/toflit18_quantities_metric.csv,
toflit18,unit_price_metric,profiles/toflit18_unit_price_metric.csv,
toflit18,best_guess_national_prodxpart,profiles/toflit18_best_guess_national_prodxpart.csv,
toflit18,best_guess_national_partner,profiles/toflit18_best_guess_national_partner.csv,
toflit18,best_guess_national_product,profiles/toflit18_best_guess_national_product.csv,
toflit18,best_guess_region_prodxpart,profiles/toflit18_best_guess_region_prodxpart.csv,
toflit18,best_guess_national_region,profiles/toflit18_best_guess_national_region.csv,
toflit18,computed_value,profiles/toflit18_computed_value.csv,
toflit18,value_as_reported,profiles/toflit18_value_as_reported.csv,
toflit18,computed_value_per_unit,profiles/toflit18_computed_value_per_unit.csv,
toflit18,computed_quantity,profiles/toflit18_computed_quantity.csv,
toflit18,value_minus_unit_val_x_qty,profiles/toflit18_value_minus_unit_val_x_qty.csv,"Difference between the value in the source and the value computed based on unit prices and quantities (if negative, the value in the source is smaller) -- Différence entre la valeur annoncée du flux et celle calculée à partir du prix unitaire et des quantités (si négatif, la valeur annoncée est plus petite)"
